label,dominant frequency,central frequency,kurtosis,RMS,crest factor
OC7,0.0,297.15641439924315,3.4448985545005955,0.496615708811747,3.244397471548302
OC7,0.625,51.49096227158287,1.905326356787372,15.39229753223782,1.6619251818270255
OC7,0.0,92.89885727310973,7.898744672658319,6.926841896551932,3.865280134129778
OC7,0.0,175.6983638036188,2.823779713349948,1.0936359558118296,3.1429877160982977
OC7,2.5,175.1421805868588,3.2530632492618814,1.0409413131304752,3.2235126588538163
OC7,2.5,129.26066686955508,5.065665657759682,2.1957453029266527,3.69279367884448
OC7,2.5,123.53906334007242,4.339884007124816,3.0448239674078468,3.3895452940703894
OC7,1.875,134.46360619591346,3.416618363356842,2.196602822698646,3.1322315891168797
OC7,150.625,171.29349835621392,2.8889729567851368,1.241312145576866,3.9713344001069735
OC7,1.875,160.93255537608556,2.361051801857516,1.6544946578193642,2.9419519289444724
OC7,2.5,171.85290447710705,2.3761750107778665,1.5728845098432764,2.844451529658587
OC7,0.0,299.59621150212814,3.6798045254208,0.4769958480794967,3.400861624962494
OC7,150.625,167.17972201649016,2.734132605645525,1.2694049274351822,2.944814864987893
OC7,150.625,177.61012414468863,2.889731190038211,1.0577867925676827,3.5547038178389903
OC7,2.5,163.83658029817988,2.6289522158810463,1.5573166669515988,3.6372158567388193
OC7,1.875,134.9297653816554,5.518243226509009,2.19265646926508,3.483759360881684
OC7,0.0,190.75621588603408,2.64995404330082,0.8954439507270964,3.078472971716046
OC7,70.625,178.28100536448036,2.1102957139793905,1.1335614077099212,2.6539558020749574
OC7,0.0,171.59402402312583,3.6606969874043935,0.9177051598313132,3.44048408813607
OC7,0.0,225.3060040684534,3.178570575550348,0.4838817123439754,3.3222543526448183
OC7,0.0,224.7553372839137,3.236558756534238,0.4984579051949406,3.227548120379033
OC7,0.0,215.701377036329,4.236386815436359,0.461836964882749,4.2908337263629495
OC7,0.0,294.9228996138661,3.592163967217453,0.4812633588697826,2.8989065431376178
OC8,2.5,293.87615013961323,7.366010891217392,2.1960485378087875,7.541575397748359
OC8,1.875,299.7794759151573,3.7157500438213216,1.9631586667815155,5.3059452994072585
OC8,3.125,288.56880410612166,6.368092307663072,2.3252177412628354,7.124198394857986
OC8,3.125,293.361334162503,2.906693415911968,2.413321969194901,4.350089113265834
OC8,1.25,303.6281630546628,12.406871372330777,1.867553907388871,8.938691104954549
OC8,3.125,297.939004883911,3.873418804225588,1.8542160100671388,5.632173149352682
OC8,2.5,281.3160744913011,4.747282912358882,2.7478495424571623,6.019581083107237
OC8,3.125,295.70723182397904,2.962066403973905,2.4457731495359383,4.247956316787317
OC8,3.125,289.045917878445,7.113863927090816,2.306410597055029,7.230988335856179
OC8,3.125,287.7133074421393,3.320729072946821,2.177497170352012,4.797121618445711
OC8,2.5,269.5246985024368,4.157598533382729,3.026623935511394,5.661849965547362
OC8,2.5,290.7126000060421,5.303978343974151,2.6032409449658864,6.400406398117077
OC8,3.125,300.9175151305108,3.773042098107674,1.8993510520798205,5.5812467439297295
OC8,3.125,201.75447097221283,3.242160321666393,8.976249804988319,2.556415248408951
OC8,161.25,299.2189036199037,3.3558610449131123,1.9622793590556125,5.39107267075941
OC8,0.0,222.6726773524836,1.863439711936937,8.157474916243082,2.2930468149836245
OC8,0.0,248.11116255238537,3.3656048039925026,5.240502853773317,3.121255813881013
OC8,2.5,225.2159298880903,2.99971090755993,8.274779448835144,2.449499198175407
OC8,2.5,271.7155634632141,2.634499668632602,3.411469756667149,3.152928984341413
OC8,2.5,281.2852123486826,4.220973844895781,3.188058750993296,5.165038715133339
OC8,2.5,303.6757823859745,3.26104921613925,2.17952427362286,4.797127692742181
OC8,3.125,294.7903156591443,3.3481459126886075,2.169219836726877,4.821042027616649
OC8,2.5,298.381410905528,7.5890239620451325,2.1780384712241125,7.614580834597888
OC8,2.5,301.1688668867145,3.3481910500532117,1.9998280918411937,5.257489402661578
OC8,2.5,286.1463077666376,7.817952366358033,2.2326258839085518,7.497834498673077
OC8,3.125,287.62797923766027,3.3357150758195324,2.5733506124304206,4.037642091913326
OC8,2.5,286.2083222074989,5.980311095869986,2.432586297539168,6.812284015068197
OC8,3.125,291.7887164841913,3.2463980633969203,2.2624507549077006,4.569506917476207
OC8,2.5,278.387260886999,6.113371836033887,2.4074347268533978,6.9098057216041
OC8,2.5,297.1524179760471,3.2687853139295577,2.09729655443338,4.984050170636963
OC8,1.875,299.26973873380746,10.55380088672619,1.9897013612861376,8.386261664521415
OC8,2.5,308.7680742597633,3.5450908734168576,1.9622584663679996,5.366850012624688
OC8,2.5,287.7157080877409,6.4740232293106255,2.369408273743515,7.040783477404986
OC8,2.5,202.8125240526063,3.320671397966949,8.976223985082886,2.5180058354784136
OC8,0.0,277.2865660912749,3.62348006451876,2.509530132588383,4.248493268340745
OC8,0.0,201.5895504238897,2.1962529165143407,8.14118270283814,2.468104618017623
OC8,0.0,230.70483426500408,2.5899313474131205,6.121781578899869,3.229245297339178
OC8,2.5,236.03027610733616,2.3649766379211528,6.021963427489959,2.713177595103761
OC8,2.5,254.13138408904408,2.886241747079396,5.072541064307655,3.0633001148746466
OC8,3.125,283.0522784047156,5.614269626825551,2.412761830750513,6.903139397235536
OC8,2.5,287.9466909674559,3.6348217073448654,2.855437159293653,3.658612295493224
OC8,3.125,285.292741991396,7.491997693338337,2.2567091582945102,7.348047571416792
OC8,1.875,225.89360358568507,2.5820221269241195,7.2073045655078865,2.618995312801778
OC8,3.125,299.8644419871335,3.241489769813861,2.219016754384312,4.704601983907315
OC8,3.125,254.00207170104665,14.072563559452862,3.4079773271064884,6.891494278203025
OC8,2.5,290.34084498848813,3.2710395603361406,2.3636996296752097,4.436260584193118
OC8,0.625,232.9724249638329,2.480751663803827,6.163005609068875,2.6517733045628598
OC8,3.125,250.87767201279053,3.825147014102135,5.009652371676348,3.384677841294229
OC8,3.125,215.7606984261973,4.516239545821231,5.123703736605532,3.414596578839421
OC8,1.875,295.9631290116269,7.795985402567228,2.1570902982447,7.7303932355401
OC8,2.5,292.98580974141424,3.0047588358439468,2.6853786421944426,3.888937144992689
OC8,0.625,233.3381675181128,2.8890775982814443,5.585864363352976,2.9083228338986147
OC8,0.0,288.374812313174,3.537805523693237,2.153624884119941,4.847456584467377
OC8,2.5,233.41483132282988,2.8362413419442336,5.840266801604204,2.766376721104963
OC8,0.0,279.5396963457585,3.4967169149296464,2.283720744772645,4.626367420002497
OC8,0.0,233.2276370812367,3.129872296368243,5.488307317060718,3.256336989265262
OC8,2.5,193.9087065957865,4.404091357221362,8.999007124377918,2.628741737620893
OC8,0.0,232.99385189140983,5.996294459223615,4.6517659527967785,4.219572915786702
OC8,0.0,228.12672971453708,3.6476842671880423,5.87909446274932,3.270934749704151
OC8,0.0,196.06212572723976,3.020059878911668,6.1400915687124495,2.8919723429667954
OC8,2.5,259.6904512246681,4.114577969849513,4.47534038307439,3.821236578937497
OC8,0.625,274.094837254728,2.8499811034793563,3.718702824093655,3.4407033124832904
OC8,3.125,257.54181681918163,5.174802711988214,3.6618876822133193,4.517049554890317
OC8,2.5,255.56617990437516,3.689729657050497,5.166641193496093,3.292588209224728
OC8,0.625,244.3594084296548,2.708538707851343,4.921291115678959,3.452967722405422
OC8,0.0,263.94856236243487,3.768841575495659,2.9898759496362795,3.932353782580941
OC8,1.875,174.33312326181988,2.7152978004620585,11.183645016228656,2.4018114139908624
OC8,3.125,296.71295967078703,8.711683843240094,2.074364567549204,8.023389251516043
OC8,2.5,300.73827177962534,3.586725367545012,2.0203672736914933,5.173220921809474
OC8,2.5,285.43541368994164,7.049793400011049,2.291895443360607,7.220865505859863
OC8,1.875,295.6369250331549,3.533875276432304,1.9918748539445748,5.271738698445455
OC8,1.875,287.2747362859883,8.057574865652864,2.158866786313048,7.727439509359772
OC8,3.125,301.7950231902856,3.516498321990257,2.173994949923701,4.825051456705616
OC8,2.5,258.691172799734,3.405265427771178,4.2462655453881455,3.889942338377745
OC8,3.125,291.2157197450844,2.886037774828059,2.4928088145051746,4.229496036218432
OC8,0.625,234.2188413390349,2.6902627683546125,6.212781718669991,2.8195361262024217
OC8,1.875,227.66404167267663,4.579614599785359,6.530586616542537,3.5224788331769887
OC8,0.0,284.8919123567952,3.0956663935445228,2.687660448965095,3.9296863203336776
OC8,161.875,303.0321985339564,8.88357777429522,2.099582861800619,7.9374814412933565
OC8,0.625,190.315856557313,1.493402339159748,8.578953072047351,1.9809996607131697
OC8,0.0,222.4566618622688,2.6949865556613237,5.64993124039112,3.0750672903405616
OC8,2.5,227.57156340195533,2.783539062443965,8.909492653604667,2.5679664392274173
OC8,2.5,254.30729141428844,3.8184840700210816,5.106128700208168,3.525633323591332
OC8,2.5,248.96473518637245,3.0414038005337445,5.791533316663891,2.9287990886963944
OC8,2.5,275.9101398294836,4.382486585873608,2.8733130977369807,5.698111837479508
OC8,2.5,241.74797704329933,2.720181671944697,6.26797688370208,3.2505599100049936
OC8,2.5,247.83149673746703,3.1627759696496085,5.378699262742954,2.9953739441427394
OC8,1.875,233.60643451342415,2.9743716674389598,4.985577574811953,2.909126331375369
OC8,0.0,212.8033910640819,1.8341963118640876,9.03231821108715,2.3655717586181324
OC8,2.5,245.80453343003364,3.2479397734068605,5.920616607309233,3.0949056855629897
OC8,0.0,229.77496539979384,2.6224570193097407,5.0893336150157,2.914841337229617
OC8,2.5,245.0033098739169,3.314888360218537,4.965281901998423,3.271652107700445
OC8,0.625,219.56793819863412,2.9581174063104947,4.576503001577676,3.09214672100545
OC8,1.875,258.4111430966515,4.215277569366338,3.5761999517170606,4.59216667740152
OC8,2.5,240.3472450930584,3.521925803760057,5.744091584717513,3.1113655634512187
OC8,2.5,277.12891376163583,5.2030484687832885,2.811263119469611,5.901170770927314
OC8,2.5,200.7722500832073,3.172104186024531,9.01261043134775,2.364646823174965
OC8,162.5,292.22753118156766,8.857993528909502,2.1667665463905403,7.671658849307303
OC8,0.0,210.5509517842452,1.5356407974188486,8.726700906179229,2.1625078684245245
OC8,0.0,228.177236859948,2.417364835909603,6.220906115445953,2.325819740965952
OC8,0.0,240.95722511118123,3.272744056006234,5.370063216300284,3.314489030775819
OC8,1.875,255.0572742454432,2.3536251186044703,5.32559039538721,2.7796830071313967
OC8,2.5,225.3729464578668,2.1492467396905446,7.408608001326326,2.472314552439664
OC8,3.125,299.45124223062487,3.846954535586352,1.8700618697539344,5.637970216668455
OC8,2.5,298.106201406833,9.544290548556456,2.011296734219832,8.234917413329677
OC8,3.125,292.9634358202947,3.228917675466344,2.448151970275217,4.304168819150317
OC8,3.125,289.1114848767921,6.6576554934194245,2.29416021640952,7.259495982832917
OC8,2.5,291.2675497397102,3.151408089189321,2.320496560077176,4.523063427704858
OC8,2.5,281.32901276298657,4.990933600329145,2.601614794037828,6.393600010700948
OC8,2.5,303.2131324817503,3.8811567217798975,1.8307410047462256,5.71638920954342
OC8,2.5,263.67592526778583,3.7377217341068674,4.029015003987581,4.22856299446348
OC8,2.5,238.8263229449658,3.578982283630606,4.362244565801016,3.961629526799968
OC8,2.5,246.5069473363396,4.202025529913743,4.395594704359236,3.8687093030063457
OC8,3.125,289.6975134857281,6.7467259299739455,2.373063793365026,7.0227318252445015
OC8,2.5,288.9518819545618,3.5637405294169966,2.246654756495269,4.639667585713433
OC8,3.75,238.3047351693189,3.961449607814664,4.213269725252587,4.133571106453652
OC8,2.5,184.83779950737613,2.520263247313978,10.953330998413673,2.255953577371002
OC8,0.0,273.27139830378263,6.415915742463,2.595540842584223,6.418906650073024
OC8,0.0,212.9984159577473,1.5784482899350487,8.37221618203999,2.3173527418725386
OC8,0.0,235.5709304285426,3.037950502430566,5.86161987365687,2.7588011673488877
OC8,2.5,228.03019502682287,2.453092523185177,6.462038514478348,2.395360123638872
OC8,2.5,250.02000038771345,2.663904241323574,4.654179440079791,2.972360687443292
OC8,0.0,227.33735611667404,4.9419176160922405,4.529499347762868,3.917516294325997
OC8,2.5,227.37049057522572,3.949420050209013,4.132904162242146,3.260205196166502
OC8,3.125,236.2287892830523,2.6758902424339266,5.559150120933866,3.0862040962689288
OC8,3.125,239.47166180706168,3.3376411386636557,5.0479535660169175,3.076889188237029
OC8,2.5,246.2155773436789,2.9702858160023293,5.240762569334871,3.079566744625166
OC8,2.5,240.50714787940467,3.492867698454745,4.237135771146084,3.625580806169161
OC8,2.5,258.0260265934426,3.715794660476019,4.513837965906743,3.5968795009101675
OC8,1.25,243.33456952336667,2.850975532281394,5.3291740013028415,2.752435226624993
OC8,0.0,247.1593949389461,3.5859414916989127,4.826023142980023,3.580823586628944
OC8,2.5,260.9371601751104,3.076137727606101,4.521216094840855,2.9861199878072253
OC8,2.5,255.9879881267521,4.359259405574911,4.059290457949173,4.226012569858535
OC8,1.875,226.6787507425614,2.8704926823288903,4.958871169236174,3.277278753644911
OC8,2.5,250.4374354867001,3.5212179049251358,4.925105355542307,3.31406933389403
OC8,3.125,213.4683796525144,3.584842912353715,5.2004264204020165,3.363719955035481
OC8,1.875,182.72517088111857,4.045473862432225,8.853312352516854,3.0567990597673305
OC8,0.0,229.55176149916213,5.111654406896645,5.3864194387456985,3.635378213242128
OC8,161.875,287.400701211443,3.615218963563741,2.187373052075823,4.878140237612347
OC8,0.625,214.60195989242905,2.6556699112490394,7.987661969411852,2.394122813813578
OC8,0.0,247.10041183057044,3.894663491291477,4.455036968418508,3.2415114009988626
OC8,0.0,224.8539823936085,4.553918087316879,4.66385250042833,3.945899607311736
OC8,2.5,294.3216427572933,3.434026080565752,2.2504900977964266,4.7245056245352055
OC8,2.5,263.40147609891227,2.8064406898312884,4.901273005743239,2.9921984008675087
OC9,0.625,96.98266920993537,1.655445748154157,12.37716438464632,1.9710853081391917
OC9,0.0,165.46280950076954,3.8992793106641854,5.512967895662288,3.474014652809656
OC9,1.875,206.65468943733225,3.126608982558724,3.956445256210904,2.9321759808981414
OC9,0.0,215.4324724668261,9.31702710934809,2.4168789897094536,8.207675874324481
OC9,1.875,231.88720804288047,3.2253364628039987,2.0232262980925118,5.17315463419378
OC9,1.875,228.2140308682812,19.1175049842204,1.8847244449510645,10.554911649440896
OC9,3.125,230.8633390957237,3.0426012353371883,2.419946335723866,4.284717948878995
OC9,1.875,211.6569144454284,9.19337726292842,2.36325348975962,8.408377777121665
OC9,1.875,231.43012442712637,3.3552102854344623,2.276574745049448,4.597990368101288
OC9,2.5,213.68274441836303,8.241278846093582,2.503260647339209,7.969794074862305
OC9,1.875,233.140424294362,3.10705237405076,2.29545980939005,4.585159782343007
OC9,2.5,220.6909753030648,2.508441705197899,2.9593887965336285,3.513188479046086
OC9,1.875,214.51209908417684,14.007264875366031,2.0625725716717795,9.545368679581664
OC9,1.875,230.50858088701852,3.335689692286706,2.3212153649041687,4.418066729203901
OC9,3.75,214.68880253041095,15.16185725772889,2.0081688471053174,9.833750423160676
OC9,3.75,226.3422071105813,2.978798032293679,2.323056178801498,4.529122604098265
OC9,3.125,215.85311787453,10.159974033535455,2.2652325715661914,8.765216152296452
OC9,2.5,105.0129105458296,2.094148263135384,15.316749502647289,1.883036606103343
OC9,1.875,103.0462107048716,2.1635726693140995,14.74498596301598,1.7419855935723263
OC9,0.0,162.392481587065,4.488620308447588,5.700195370001999,2.233512809403152
OC9,3.125,190.0253230148844,3.682264654448258,3.858889751645413,5.043784774286671
OC9,1.875,216.43751777287088,14.162539080313564,2.057552730511079,9.645787119181266
OC9,2.5,164.36467115426686,3.867199202098393,6.097177669922496,3.2125186332726616
OC9,1.875,205.14206435171337,6.495858111554606,2.767708713231292,7.098035156692549
OC9,1.875,243.2325480309117,3.210565535969683,2.0542692212190814,5.1442989511027575
OC9,1.875,215.26983341686383,9.245906535288178,2.3441833824146,8.44241224831777
OC9,1.875,242.03173033668784,3.5742835545643445,1.9164643619040465,5.466423721853966
OC9,1.875,218.1115838732057,11.564442431862144,2.1932345565204896,9.077446226994104
OC9,2.5,237.74115149416096,3.057932893154524,2.754966298654848,3.78981269393309
OC9,1.875,217.60191633962464,12.956301799869603,2.1160101299194856,9.364311562040568
OC9,1.875,236.6089751939306,3.4649161033951024,2.130386570097466,4.915222967970991
OC9,1.875,213.6653201200163,8.12089165772447,2.440478332208797,8.161816983628865
OC9,2.5,107.61980155008958,2.519358522009117,14.31578795107298,2.002983094468849
OC9,1.875,248.7556117098008,3.429321846563405,2.080277520334277,5.072937935850135
OC9,2.5,210.91509960326232,6.179248465064286,2.788282515758694,7.04215763252999
OC9,3.125,240.58500559249785,3.096269110190765,2.3447323486319496,4.503387137623986
OC9,1.875,208.63530158735463,7.854791125385206,2.4801085019565563,7.99152662448604
OC9,0.0,110.7724512672993,2.8670452062138105,13.419112787915548,2.1569700961203493
OC9,0.0,98.09439576476,2.201949606115998,14.523409880709158,1.7269711163570989
OC9,0.0,166.41921927849918,3.3010316476297383,5.478391594578881,3.222779272016823
OC9,1.875,187.73183734087243,3.997848862339657,3.97125789373836,4.9465608317640575
